junctionid,vehicleid,turn,priority,arrivaltime,departuretime,delay
SimcoeRosslandJunction,veh_1046,right,1,1161000000000,2743000000000,1582.0
SimcoeRosslandJunction,veh_1050,straight,1,973000000000,1246000000000,273.0
SimcoeRosslandJunction,veh_1054,left,1,1064000000000,1383000000000,319.0
SimcoeRosslandJunction,veh_1058,left,1,571000000000,2745000000000,2174.0
SimcoeRosslandJunction,veh_106,straight,1,26000000000,172000000000,146.0
SimcoeRosslandJunction,veh_1061,straight,1,559000000000,815000000000,256.0
SimcoeRosslandJunction,veh_1062,left,1,721000000000,2862000000000,2141.0
SimcoeRosslandJunction,veh_1063,right,1,723000000000,1003000000000,280.0
SimcoeRosslandJunction,veh_1066,straight,1,199000000000,661000000000,462.0
SimcoeRosslandJunction,veh_1067,right,1,200000000000,606000000000,406.0
SimcoeRosslandJunction,veh_1068,left,1,202000000000,644000000000,442.0
SimcoeRosslandJunction,veh_1069,straight,1,204000000000,662000000000,458.0
SimcoeRosslandJunction,veh_107,right,1,28000000000,168000000000,140.0
SimcoeRosslandJunction,veh_1070,right,1,288000000000,714000000000,426.0
SimcoeRosslandJunction,veh_1071,right,1,289000000000,721000000000,432.0
SimcoeRosslandJunction,veh_1072,left,1,291000000000,831000000000,540.0
SimcoeRosslandJunction,veh_1073,straight,1,292000000000,894000000000,602.0
SimcoeRosslandJunction,veh_1074,right,1,414000000000,514000000000,100.0
SimcoeRosslandJunction,veh_1076,left,1,423000000000,734000000000,311.0
SimcoeRosslandJunction,veh_108,left,1,32000000000,148000000000,116.0
SimcoeRosslandJunction,veh_1082,right,1,785000000000,1084000000000,299.0
SimcoeRosslandJunction,veh_1086,left,1,1097000000000,2332000000000,1235.0
SimcoeRosslandJunction,veh_109,straight,1,34000000000,172000000000,138.0
SimcoeRosslandJunction,veh_1090,left,1,614000000000,2766000000000,2152.0
SimcoeRosslandJunction,veh_1093,straight,1,560000000000,895000000000,335.0
SimcoeRosslandJunction,veh_1094,left,1,731000000000,2793000000000,2062.0
SimcoeRosslandJunction,veh_1095,right,1,733000000000,1008000000000,275.0
SimcoeRosslandJunction,veh_1098,straight,1,205000000000,679000000000,474.0
SimcoeRosslandJunction,veh_1099,right,1,206000000000,612000000000,406.0
SimcoeRosslandJunction,veh_11,left,1,4000000000,140000000000,136.0
SimcoeRosslandJunction,veh_110,right,1,24000000000,138000000000,114.0
SimcoeRosslandJunction,veh_1100,left,1,208000000000,650000000000,442.0
SimcoeRosslandJunction,veh_1101,straight,1,209000000000,617000000000,408.0
SimcoeRosslandJunction,veh_1102,right,1,293000000000,723000000000,430.0
SimcoeRosslandJunction,veh_1103,right,1,294000000000,730000000000,436.0
SimcoeRosslandJunction,veh_1104,left,1,296000000000,832000000000,536.0
SimcoeRosslandJunction,veh_1105,straight,1,299000000000,895000000000,596.0
SimcoeRosslandJunction,veh_1106,right,1,434000000000,524000000000,90.0
SimcoeRosslandJunction,veh_1108,left,1,444000000000,780000000000,336.0
SimcoeRosslandJunction,veh_111,right,1,25000000000,141000000000,116.0
SimcoeRosslandJunction,veh_1110,right,1,1071000000000,1310000000000,239.0
SimcoeRosslandJunction,veh_1114,right,1,787000000000,1089000000000,302.0
SimcoeRosslandJunction,veh_1118,left,1,1099000000000,2334000000000,1235.0
SimcoeRosslandJunction,veh_112,left,1,27000000000,89000000000,62.0
SimcoeRosslandJunction,veh_1122,left,1,622000000000,2774000000000,2152.0
SimcoeRosslandJunction,veh_1125,straight,1,571000000000,967000000000,396.0
SimcoeRosslandJunction,veh_1126,left,1,740000000000,2872000000000,2132.0
SimcoeRosslandJunction,veh_1127,right,1,741000000000,1010000000000,269.0
SimcoeRosslandJunction,veh_113,straight,1,29000000000,189000000000,160.0
SimcoeRosslandJunction,veh_1130,straight,1,210000000000,686000000000,476.0
SimcoeRosslandJunction,veh_1131,right,1,211000000000,621000000000,410.0
SimcoeRosslandJunction,veh_1132,left,1,212000000000,654000000000,442.0
SimcoeRosslandJunction,veh_1133,straight,1,213000000000,661000000000,448.0
SimcoeRosslandJunction,veh_1134,right,1,301000000000,733000000000,432.0
SimcoeRosslandJunction,veh_1135,right,1,303000000000,775000000000,472.0
SimcoeRosslandJunction,veh_1136,left,1,305000000000,839000000000,534.0
SimcoeRosslandJunction,veh_1137,straight,1,307000000000,967000000000,660.0
SimcoeRosslandJunction,veh_1138,right,1,459000000000,536000000000,77.0
SimcoeRosslandJunction,veh_114,right,1,70000000000,123000000000,53.0
SimcoeRosslandJunction,veh_1140,left,1,495000000000,868000000000,373.0
SimcoeRosslandJunction,veh_1142,right,1,1081000000000,1319000000000,238.0
SimcoeRosslandJunction,veh_1146,right,1,868000000000,1138000000000,270.0
SimcoeRosslandJunction,veh_1150,left,1,1106000000000,2341000000000,1235.0
SimcoeRosslandJunction,veh_1154,left,1,624000000000,2784000000000,2160.0
SimcoeRosslandJunction,veh_1157,straight,1,569000000000,823000000000,254.0
SimcoeRosslandJunction,veh_1158,left,1,793000000000,2946000000000,2153.0
SimcoeRosslandJunction,veh_1159,right,1,796000000000,1093000000000,297.0
SimcoeRosslandJunction,veh_116,left,1,216000000000,300000000000,84.0
SimcoeRosslandJunction,veh_1162,straight,1,214000000000,688000000000,474.0
SimcoeRosslandJunction,veh_1163,right,1,215000000000,661000000000,446.0
SimcoeRosslandJunction,veh_1164,left,1,216000000000,722000000000,506.0
SimcoeRosslandJunction,veh_1165,straight,1,217000000000,695000000000,478.0
SimcoeRosslandJunction,veh_1166,right,1,309000000000,777000000000,468.0
SimcoeRosslandJunction,veh_1167,right,1,311000000000,783000000000,472.0
SimcoeRosslandJunction,veh_1168,left,1,313000000000,841000000000,528.0
SimcoeRosslandJunction,veh_1169,straight,1,316000000000,968000000000,652.0
SimcoeRosslandJunction,veh_1170,right,1,461000000000,540000000000,79.0
SimcoeRosslandJunction,veh_1172,left,1,514000000000,878000000000,364.0
SimcoeRosslandJunction,veh_1178,right,1,866000000000,1134000000000,268.0
SimcoeRosslandJunction,veh_118,right,1,171000000000,222000000000,51.0
SimcoeRosslandJunction,veh_1182,left,1,1109000000000,2344000000000,1235.0
SimcoeRosslandJunction,veh_1186,left,1,632000000000,2826000000000,2194.0
SimcoeRosslandJunction,veh_1189,straight,1,623000000000,885000000000,262.0
SimcoeRosslandJunction,veh_1190,left,1,802000000000,2925000000000,2123.0
SimcoeRosslandJunction,veh_1191,right,1,804000000000,1099000000000,295.0
SimcoeRosslandJunction,veh_1194,straight,1,218000000000,740000000000,522.0
SimcoeRosslandJunction,veh_1195,right,1,219000000000,667000000000,448.0
SimcoeRosslandJunction,veh_1196,left,1,220000000000,724000000000,504.0
SimcoeRosslandJunction,veh_1197,straight,1,222000000000,670000000000,448.0
SimcoeRosslandJunction,veh_1198,right,1,318000000000,786000000000,468.0
SimcoeRosslandJunction,veh_1199,right,1,320000000000,812000000000,492.0
SimcoeRosslandJunction,veh_12,straight,1,5000000000,69000000000,64.0
SimcoeRosslandJunction,veh_1200,left,1,322000000000,930000000000,608.0
SimcoeRosslandJunction,veh_1201,straight,1,325000000000,975000000000,650.0
SimcoeRosslandJunction,veh_1202,right,1,542000000000,622000000000,80.0
SimcoeRosslandJunction,veh_1204,left,1,489000000000,866000000000,377.0
SimcoeRosslandJunction,veh_1206,right,1,1091000000000,1326000000000,235.0
SimcoeRosslandJunction,veh_121,straight,1,180000000000,231000000000,51.0
SimcoeRosslandJunction,veh_1210,right,1,877000000000,1146000000000,269.0
SimcoeRosslandJunction,veh_1214,left,1,1115000000000,2350000000000,1235.0
SimcoeRosslandJunction,veh_1218,left,1,634000000000,2836000000000,2202.0
SimcoeRosslandJunction,veh_122,straight,1,137000000000,210000000000,73.0
SimcoeRosslandJunction,veh_1221,straight,1,643000000000,887000000000,244.0
SimcoeRosslandJunction,veh_1222,left,1,828000000000,2937000000000,2109.0
SimcoeRosslandJunction,veh_1223,right,1,830000000000,1101000000000,271.0
SimcoeRosslandJunction,veh_1226,straight,1,223000000000,743000000000,520.0
SimcoeRosslandJunction,veh_1227,right,1,224000000000,670000000000,446.0
SimcoeRosslandJunction,veh_1228,left,1,226000000000,732000000000,506.0
SimcoeRosslandJunction,veh_1229,straight,1,227000000000,749000000000,522.0
SimcoeRosslandJunction,veh_1230,straight,1,328000000000,976000000000,648.0
SimcoeRosslandJunction,veh_1231,right,1,330000000000,814000000000,484.0
SimcoeRosslandJunction,veh_1232,left,1,332000000000,932000000000,600.0
SimcoeRosslandJunction,veh_1233,straight,1,334000000000,1082000000000,748.0
SimcoeRosslandJunction,veh_1234,right,1,497000000000,558000000000,61.0
SimcoeRosslandJunction,veh_1236,left,1,603000000000,958000000000,355.0
SimcoeRosslandJunction,veh_1242,right,1,940000000000,1201000000000,261.0
SimcoeRosslandJunction,veh_1246,left,1,1117000000000,2351000000000,1234.0
SimcoeRosslandJunction,veh_1250,left,1,641000000000,2844000000000,2203.0
SimcoeRosslandJunction,veh_1253,straight,1,634000000000,975000000000,341.0
SimcoeRosslandJunction,veh_1254,left,1,838000000000,2973000000000,2135.0
SimcoeRosslandJunction,veh_1255,right,1,840000000000,1127000000000,287.0
SimcoeRosslandJunction,veh_1258,straight,1,228000000000,752000000000,524.0
SimcoeRosslandJunction,veh_1259,right,1,229000000000,677000000000,448.0
SimcoeRosslandJunction,veh_126,left,1,243000000000,310000000000,67.0
SimcoeRosslandJunction,veh_1260,left,1,231000000000,733000000000,502.0
SimcoeRosslandJunction,veh_1261,straight,1,233000000000,681000000000,448.0
SimcoeRosslandJunction,veh_1262,straight,1,337000000000,1085000000000,748.0
SimcoeRosslandJunction,veh_1263,right,1,339000000000,821000000000,482.0
SimcoeRosslandJunction,veh_1264,left,1,341000000000,939000000000,598.0
SimcoeRosslandJunction,veh_1265,straight,1,343000000000,1093000000000,750.0
SimcoeRosslandJunction,veh_1266,right,1,516000000000,604000000000,88.0
SimcoeRosslandJunction,veh_1268,left,1,965000000000,1380000000000,415.0
SimcoeRosslandJunction,veh_1274,right,1,949000000000,1210000000000,261.0
SimcoeRosslandJunction,veh_1278,left,1,1169000000000,2359000000000,1190.0
SimcoeRosslandJunction,veh_1282,left,1,616000000000,2772000000000,2156.0
SimcoeRosslandJunction,veh_1285,straight,1,688000000000,1091000000000,403.0
SimcoeRosslandJunction,veh_1286,left,1,882000000000,2962000000000,2080.0
SimcoeRosslandJunction,veh_1287,right,1,885000000000,1170000000000,285.0
SimcoeRosslandJunction,veh_1290,straight,1,234000000000,672000000000,438.0
SimcoeRosslandJunction,veh_1291,right,1,235000000000,685000000000,450.0
SimcoeRosslandJunction,veh_1292,left,1,236000000000,776000000000,540.0
SimcoeRosslandJunction,veh_1293,straight,1,237000000000,795000000000,558.0
SimcoeRosslandJunction,veh_1294,straight,1,344000000000,1094000000000,750.0
SimcoeRosslandJunction,veh_1295,right,1,345000000000,823000000000,478.0
SimcoeRosslandJunction,veh_1296,left,1,347000000000,941000000000,594.0
SimcoeRosslandJunction,veh_1297,straight,1,348000000000,1100000000000,752.0
SimcoeRosslandJunction,veh_1298,right,1,549000000000,624000000000,75.0
SimcoeRosslandJunction,veh_13,right,1,2000000000,40000000000,38.0
SimcoeRosslandJunction,veh_130,left,1,142000000000,339000000000,197.0
SimcoeRosslandJunction,veh_1300,left,1,558000000000,950000000000,392.0
SimcoeRosslandJunction,veh_1302,right,1,1161000000000,2747000000000,1586.0
SimcoeRosslandJunction,veh_1306,right,1,938000000000,1198000000000,260.0
SimcoeRosslandJunction,veh_1310,left,1,1172000000000,2360000000000,1188.0
SimcoeRosslandJunction,veh_1314,left,1,686000000000,2880000000000,2194.0
SimcoeRosslandJunction,veh_1317,straight,1,687000000000,969000000000,282.0
SimcoeRosslandJunction,veh_1318,left,1,892000000000,2857000000000,1965.0
SimcoeRosslandJunction,veh_1319,right,1,894000000000,1173000000000,279.0
SimcoeRosslandJunction,veh_1322,straight,1,239000000000,689000000000,450.0
SimcoeRosslandJunction,veh_1323,right,1,240000000000,694000000000,454.0
SimcoeRosslandJunction,veh_1324,left,1,241000000000,779000000000,538.0
SimcoeRosslandJunction,veh_1325,straight,1,242000000000,680000000000,438.0
SimcoeRosslandJunction,veh_1326,straight,1,349000000000,1103000000000,754.0
SimcoeRosslandJunction,veh_1327,right,1,350000000000,864000000000,514.0
SimcoeRosslandJunction,veh_1328,left,1,352000000000,984000000000,632.0
SimcoeRosslandJunction,veh_1329,straight,1,354000000000,1128000000000,774.0
SimcoeRosslandJunction,veh_133,straight,1,141000000000,200000000000,59.0
SimcoeRosslandJunction,veh_1330,right,1,567000000000,634000000000,67.0
SimcoeRosslandJunction,veh_1332,left,1,666000000000,1022000000000,356.0
SimcoeRosslandJunction,veh_1338,right,1,1630000000000,1690000000000,60.0
SimcoeRosslandJunction,veh_134,left,1,102000000000,337000000000,235.0
SimcoeRosslandJunction,veh_1342,left,1,1178000000000,2368000000000,1190.0
SimcoeRosslandJunction,veh_1346,left,1,695000000000,2890000000000,2195.0
SimcoeRosslandJunction,veh_1349,straight,1,695000000000,975000000000,280.0
SimcoeRosslandJunction,veh_135,right,1,166000000000,355000000000,189.0
SimcoeRosslandJunction,veh_1351,right,1,919000000000,1180000000000,261.0
SimcoeRosslandJunction,veh_1354,straight,1,244000000000,796000000000,552.0
SimcoeRosslandJunction,veh_1355,right,1,245000000000,697000000000,452.0
SimcoeRosslandJunction,veh_1356,left,1,247000000000,785000000000,538.0
SimcoeRosslandJunction,veh_1357,straight,1,248000000000,804000000000,556.0
SimcoeRosslandJunction,veh_1358,straight,1,355000000000,1129000000000,774.0
SimcoeRosslandJunction,veh_1359,right,1,356000000000,868000000000,512.0
SimcoeRosslandJunction,veh_1360,left,1,358000000000,986000000000,628.0
SimcoeRosslandJunction,veh_1361,straight,1,359000000000,1137000000000,778.0
SimcoeRosslandJunction,veh_1362,right,1,684000000000,756000000000,72.0
SimcoeRosslandJunction,veh_1364,left,1,693000000000,1032000000000,339.0
SimcoeRosslandJunction,veh_1370,right,1,1633000000000,1694000000000,61.0
SimcoeRosslandJunction,veh_1374,left,1,1181000000000,2371000000000,1190.0
SimcoeRosslandJunction,veh_1378,left,1,697000000000,2782000000000,2085.0
SimcoeRosslandJunction,veh_138,straight,1,37000000000,181000000000,144.0
SimcoeRosslandJunction,veh_1381,straight,1,749000000000,1093000000000,344.0
SimcoeRosslandJunction,veh_1383,right,1,921000000000,1182000000000,261.0
SimcoeRosslandJunction,veh_1386,straight,1,249000000000,697000000000,448.0
SimcoeRosslandJunction,veh_1387,right,1,250000000000,738000000000,488.0
SimcoeRosslandJunction,veh_1388,left,1,253000000000,787000000000,534.0
SimcoeRosslandJunction,veh_1389,straight,1,255000000000,805000000000,550.0
SimcoeRosslandJunction,veh_139,right,1,39000000000,171000000000,132.0
SimcoeRosslandJunction,veh_1390,straight,1,360000000000,1138000000000,778.0
SimcoeRosslandJunction,veh_1391,right,1,361000000000,873000000000,512.0
SimcoeRosslandJunction,veh_1392,left,1,363000000000,993000000000,630.0
SimcoeRosslandJunction,veh_1393,straight,1,365000000000,1145000000000,780.0
SimcoeRosslandJunction,veh_1394,right,1,774000000000,842000000000,68.0
SimcoeRosslandJunction,veh_1396,left,1,612000000000,1004000000000,392.0
SimcoeRosslandJunction,veh_14,right,1,3000000000,45000000000,42.0
SimcoeRosslandJunction,veh_140,left,1,43000000000,149000000000,106.0
SimcoeRosslandJunction,veh_1402,right,1,946000000000,1206000000000,260.0
SimcoeRosslandJunction,veh_1406,left,1,1313000000000,2405000000000,1092.0
SimcoeRosslandJunction,veh_141,straight,1,45000000000,181000000000,136.0
SimcoeRosslandJunction,veh_1410,left,1,751000000000,2900000000000,2149.0
SimcoeRosslandJunction,veh_1413,straight,1,758000000000,1104000000000,346.0
SimcoeRosslandJunction,veh_1415,right,1,928000000000,1188000000000,260.0
SimcoeRosslandJunction,veh_1418,straight,1,257000000000,849000000000,592.0
SimcoeRosslandJunction,veh_1419,right,1,260000000000,742000000000,482.0
SimcoeRosslandJunction,veh_142,right,1,31000000000,145000000000,114.0
SimcoeRosslandJunction,veh_1420,left,1,265000000000,867000000000,602.0
SimcoeRosslandJunction,veh_1421,straight,1,266000000000,852000000000,586.0
SimcoeRosslandJunction,veh_1422,straight,1,366000000000,1148000000000,782.0
SimcoeRosslandJunction,veh_1423,right,1,367000000000,877000000000,510.0
SimcoeRosslandJunction,veh_1424,left,1,369000000000,995000000000,626.0
SimcoeRosslandJunction,veh_1425,straight,1,371000000000,1173000000000,802.0
SimcoeRosslandJunction,veh_1426,right,1,758000000000,828000000000,70.0
SimcoeRosslandJunction,veh_1428,left,1,605000000000,1002000000000,397.0
SimcoeRosslandJunction,veh_143,right,1,32000000000,148000000000,116.0
SimcoeRosslandJunction,veh_1434,right,1,1639000000000,1699000000000,60.0
SimcoeRosslandJunction,veh_1438,left,1,1316000000000,2413000000000,1097.0
SimcoeRosslandJunction,veh_144,left,1,34000000000,92000000000,58.0
SimcoeRosslandJunction,veh_1442,left,1,760000000000,2935000000000,2175.0
SimcoeRosslandJunction,veh_1445,straight,1,758000000000,1102000000000,344.0
SimcoeRosslandJunction,veh_1447,right,1,930000000000,1191000000000,261.0
SimcoeRosslandJunction,veh_145,straight,1,36000000000,190000000000,154.0
SimcoeRosslandJunction,veh_1450,straight,1,269000000000,749000000000,480.0
SimcoeRosslandJunction,veh_1451,right,1,271000000000,759000000000,488.0
SimcoeRosslandJunction,veh_1452,left,1,272000000000,868000000000,596.0
SimcoeRosslandJunction,veh_1453,straight,1,275000000000,857000000000,582.0
SimcoeRosslandJunction,veh_1454,straight,1,374000000000,1174000000000,800.0
SimcoeRosslandJunction,veh_1455,right,1,376000000000,882000000000,506.0
SimcoeRosslandJunction,veh_1456,left,1,377000000000,1155000000000,778.0
SimcoeRosslandJunction,veh_1457,straight,1,380000000000,1182000000000,802.0
SimcoeRosslandJunction,veh_1458,right,1,596000000000,676000000000,80.0
SimcoeRosslandJunction,veh_146,right,1,217000000000,274000000000,57.0
SimcoeRosslandJunction,veh_1460,left,1,846000000000,1076000000000,230.0
SimcoeRosslandJunction,veh_1466,right,1,875000000000,1144000000000,269.0
SimcoeRosslandJunction,veh_1470,left,1,1322000000000,2415000000000,1093.0
SimcoeRosslandJunction,veh_1474,left,1,767000000000,2943000000000,2176.0
